"std_version","term_id","canonical_term","prompt_id","user_prompt","expected_output_kind","expected_output_payload","author","date_added","source_url"
"v1.0","CAT-MIP-08072025-000000357","SNMP","CAT-MIP-08072025-000000357-p03","Trigger an alert when SNMP reports a fan failure on any core router.","action_hints","{""action_hints"":[""Query SNMP-enabled devices using the appropriate OIDs and community strings"",""Collect and interpret metrics such as uptime, bandwidth, temperature, or error rates"",""Handle SNMP traps or unsolicited messages and route them to the alerting system"",""Apply any configured thresholds or escalation rules for SNMP-derived data"",""Record SNMP poll results and triggered actions in the monitoring system or audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000357","SNMP","CAT-MIP-08072025-000000357-p04","What is the OID for CPU usage on Fortinet firewalls using SNMP?","action_hints","{""action_hints"":[""Query SNMP-enabled devices using the appropriate OIDs and community strings"",""Collect and interpret metrics such as uptime, bandwidth, temperature, or error rates"",""Handle SNMP traps or unsolicited messages and route them to the alerting system"",""Apply any configured thresholds or escalation rules for SNMP-derived data"",""Record SNMP poll results and triggered actions in the monitoring system or audit log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000358","Software","CAT-MIP-08072025-000000358-p01","List all software installed on device ‘ENG-LT-05’.","action_hints","{""action_hints"":[""Identify the specific software entity based on name, version, or other attributes"",""Determine the devices or environments where the software is installed"",""Perform actions such as installation, update, configuration, or status checks"",""Ensure that dependencies and configurations are managed appropriately""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000358","Software","CAT-MIP-08072025-000000358-p02","Update the antivirus software to the latest version on all servers.","action_hints","{""action_hints"":[""Identify the specific software entity based on name, version, or other attributes"",""Determine the devices or environments where the software is installed"",""Perform actions such as installation, update, configuration, or status checks"",""Ensure that dependencies and configurations are managed appropriately""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000358","Software","CAT-MIP-08072025-000000358-p03","Check if the CRM application is running on the New York site.","action_hints","{""action_hints"":[""Identify the specific software entity based on name, version, or other attributes"",""Determine the devices or environments where the software is installed"",""Perform actions such as installation, update, configuration, or status checks"",""Ensure that dependencies and configurations are managed appropriately""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000359","SSH","CAT-MIP-08072025-000000359-p01","Initiate an SSH session to the Ubuntu server for patch verification.","action_hints","{""action_hints"":[""Authenticate to the target system using configured credentials or key pairs"",""Establish a secure terminal session for executing remote commands"",""Optionally run predefined scripts or commands based on the task"",""Capture session activity, output, and any resulting changes or errors"",""Log the session details and actions taken for audit and security purposes""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000359","SSH","CAT-MIP-08072025-000000359-p02","List all devices with SSH enabled and open on port 22.","action_hints","{""action_hints"":[""Authenticate to the target system using configured credentials or key pairs"",""Establish a secure terminal session for executing remote commands"",""Optionally run predefined scripts or commands based on the task"",""Capture session activity, output, and any resulting changes or errors"",""Log the session details and actions taken for audit and security purposes""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000359","SSH","CAT-MIP-08072025-000000359-p03","Disable password-based SSH access and enforce key authentication.","action_hints","{""action_hints"":[""Authenticate to the target system using configured credentials or key pairs"",""Establish a secure terminal session for executing remote commands"",""Optionally run predefined scripts or commands based on the task"",""Capture session activity, output, and any resulting changes or errors"",""Log the session details and actions taken for audit and security purposes""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000359","SSH","CAT-MIP-08072025-000000359-p04","Record all SSH activity for compliance reporting.","action_hints","{""action_hints"":[""Authenticate to the target system using configured credentials or key pairs"",""Establish a secure terminal session for executing remote commands"",""Optionally run predefined scripts or commands based on the task"",""Capture session activity, output, and any resulting changes or errors"",""Log the session details and actions taken for audit and security purposes""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000360","Storage","CAT-MIP-08072025-000000360-p01","How much storage is currently available in the backup vault for ‘Tenant-Alpha’?","action_hints","{""action_hints"":[""Query current capacity, usage, and health metrics from telemetry or provider APIs"",""Identify the storage type (local, NAS, SAN, cloud) and associated devices or services"",""Apply configured policies for thresholds, scaling, or cleanup"",""Trigger alerts, archive operations, or storage expansions if needed"",""Track usage by tenant, device group, or product to ensure licensing and compliance alignment""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000360","Storage","CAT-MIP-08072025-000000360-p02","Alert me when storage usage exceeds 85% on any devices.","action_hints","{""action_hints"":[""Query current capacity, usage, and health metrics from telemetry or provider APIs"",""Identify the storage type (local, NAS, SAN, cloud) and associated devices or services"",""Apply configured policies for thresholds, scaling, or cleanup"",""Trigger alerts, archive operations, or storage expansions if needed"",""Track usage by tenant, device group, or product to ensure licensing and compliance alignment""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000360","Storage","CAT-MIP-08072025-000000360-p03","List all cloud storage accounts used by the Cove backup service.","action_hints","{""action_hints"":[""Query current capacity, usage, and health metrics from telemetry or provider APIs"",""Identify the storage type (local, NAS, SAN, cloud) and associated devices or services"",""Apply configured policies for thresholds, scaling, or cleanup"",""Trigger alerts, archive operations, or storage expansions if needed"",""Track usage by tenant, device group, or product to ensure licensing and compliance alignment""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000361","Syslog","CAT-MIP-08072025-000000361-p01","Show all syslog entries from firewalls in the last 12 hours.","action_hints","{""action_hints"":[""Access the syslog data store or forwarding pipeline"",""Parse and normalize syslog messages for timestamp, source, facility, and severity"",""Filter or correlate logs based on the prompt (e.g., keyword, device, severity)"",""Surface relevant entries or summaries, and optionally initiate an action (e.g., alert, script execution, ticket creation)"",""Record any action taken based on syslog analysis in an audit or incident log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000361","Syslog","CAT-MIP-08072025-000000361-p02","Filter syslog messages for SSH login failures on Linux servers.","action_hints","{""action_hints"":[""Access the syslog data store or forwarding pipeline"",""Parse and normalize syslog messages for timestamp, source, facility, and severity"",""Filter or correlate logs based on the prompt (e.g., keyword, device, severity)"",""Surface relevant entries or summaries, and optionally initiate an action (e.g., alert, script execution, ticket creation)"",""Record any action taken based on syslog analysis in an audit or incident log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000361","Syslog","CAT-MIP-08072025-000000361-p03","Forward all syslog messages to the SIEM platform and apply geo-IP tagging.","action_hints","{""action_hints"":[""Access the syslog data store or forwarding pipeline"",""Parse and normalize syslog messages for timestamp, source, facility, and severity"",""Filter or correlate logs based on the prompt (e.g., keyword, device, severity)"",""Surface relevant entries or summaries, and optionally initiate an action (e.g., alert, script execution, ticket creation)"",""Record any action taken based on syslog analysis in an audit or incident log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000361","Syslog","CAT-MIP-08072025-000000361-p04","What syslog events triggered critical alerts this week?","action_hints","{""action_hints"":[""Access the syslog data store or forwarding pipeline"",""Parse and normalize syslog messages for timestamp, source, facility, and severity"",""Filter or correlate logs based on the prompt (e.g., keyword, device, severity)"",""Surface relevant entries or summaries, and optionally initiate an action (e.g., alert, script execution, ticket creation)"",""Record any action taken based on syslog analysis in an audit or incident log""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000362","Task","CAT-MIP-08072025-000000362-p01","Create a task to restart all printers in the ‘Admin’ department every Sunday.","action_hints","{""action_hints"":[""Identify the specific task definition, either standalone or as part of a workflow"",""Validate prerequisites and execution context (permissions, scope, triggers)"",""Execute the action associated with the task"",""Capture results, return outputs, and handle exceptions if configured""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000362","Task","CAT-MIP-08072025-000000362-p02","Which tasks failed during last night’s patching workflow?","action_hints","{""action_hints"":[""Identify the specific task definition, either standalone or as part of a workflow"",""Validate prerequisites and execution context (permissions, scope, triggers)"",""Execute the action associated with the task"",""Capture results, return outputs, and handle exceptions if configured""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000362","Task","CAT-MIP-08072025-000000362-p03","Log the output of every task run as part of the onboarding process.","action_hints","{""action_hints"":[""Identify the specific task definition, either standalone or as part of a workflow"",""Validate prerequisites and execution context (permissions, scope, triggers)"",""Execute the action associated with the task"",""Capture results, return outputs, and handle exceptions if configured""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000363","Telnet","CAT-MIP-08072025-000000363-p01","Test connectivity to port 25 using Telnet for SMTP troubleshooting.","action_hints","{""action_hints"":[""Attempt to establish a session to the target IP and port using Telnet"",""Execute diagnostic or configuration commands if access is successful"",""Warn if Telnet is being used over insecure channels or in non-compliant environments"",""Recommend or initiate migration to secure alternatives like SSH"",""Log Telnet usage events for audit or deprecation planning""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000363","Telnet","CAT-MIP-08072025-000000363-p02","List all devices with Telnet services still enabled.","action_hints","{""action_hints"":[""Attempt to establish a session to the target IP and port using Telnet"",""Execute diagnostic or configuration commands if access is successful"",""Warn if Telnet is being used over insecure channels or in non-compliant environments"",""Recommend or initiate migration to secure alternatives like SSH"",""Log Telnet usage events for audit or deprecation planning""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000363","Telnet","CAT-MIP-08072025-000000363-p03","Disable Telnet on all managed switches and enforce SSH-only access.","action_hints","{""action_hints"":[""Attempt to establish a session to the target IP and port using Telnet"",""Execute diagnostic or configuration commands if access is successful"",""Warn if Telnet is being used over insecure channels or in non-compliant environments"",""Recommend or initiate migration to secure alternatives like SSH"",""Log Telnet usage events for audit or deprecation planning""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000363","Telnet","CAT-MIP-08072025-000000363-p04","Use Telnet to access the legacy PBX system for a configuration check.","action_hints","{""action_hints"":[""Attempt to establish a session to the target IP and port using Telnet"",""Execute diagnostic or configuration commands if access is successful"",""Warn if Telnet is being used over insecure channels or in non-compliant environments"",""Recommend or initiate migration to secure alternatives like SSH"",""Log Telnet usage events for audit or deprecation planning""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000364","Template","CAT-MIP-08072025-000000364-p01","Apply the Windows onboarding template to all new laptops at the Boston site.","action_hints","{""action_hints"":[""Retrieve the template definition, including its scope, settings, and owner"",""Determine eligible targets (e.g., Devices, Sites, Tenants)"",""Apply the settings defined in the template to those targets, unless overridden by policy exceptions"",""Log any deviations or errors during application""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000364","Template","CAT-MIP-08072025-000000364-p02","List all templates owned by the MSP ‘CoreNet Services’.","action_hints","{""action_hints"":[""Retrieve the template definition, including its scope, settings, and owner"",""Determine eligible targets (e.g., Devices, Sites, Tenants)"",""Apply the settings defined in the template to those targets, unless overridden by policy exceptions"",""Log any deviations or errors during application""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000364","Template","CAT-MIP-08072025-000000364-p03","Does the antivirus compliance template include real-time protection settings?","action_hints","{""action_hints"":[""Retrieve the template definition, including its scope, settings, and owner"",""Determine eligible targets (e.g., Devices, Sites, Tenants)"",""Apply the settings defined in the template to those targets, unless overridden by policy exceptions"",""Log any deviations or errors during application""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000365","Tenant","CAT-MIP-08072025-000000365-p01","Which customers haven’t checked in within the last 24 hours?","action_hints","{""action_hints"":[""Resolve the correct tenant based on name or ID"",""Scope queries or actions to that tenant’s isolated environment"",""Retrieve or apply policies, scripts, or configurations owned by the MSP"",""Enforce data and action boundaries so one tenant cannot affect another""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000365","Tenant","CAT-MIP-08072025-000000365-p02","Apply the new antivirus policy to all tenants in the finance sector.","action_hints","{""action_hints"":[""Resolve the correct tenant based on name or ID"",""Scope queries or actions to that tenant’s isolated environment"",""Retrieve or apply policies, scripts, or configurations owned by the MSP"",""Enforce data and action boundaries so one tenant cannot affect another""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000365","Tenant","CAT-MIP-08072025-000000365-p03","List all devices owned by the customer ‘Lighthouse Legal Group’.","action_hints","{""action_hints"":[""Resolve the correct tenant based on name or ID"",""Scope queries or actions to that tenant’s isolated environment"",""Retrieve or apply policies, scripts, or configurations owned by the MSP"",""Enforce data and action boundaries so one tenant cannot affect another""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000366","Traffic","CAT-MIP-08072025-000000366-p01","Analyze outbound traffic from the finance VLAN over the past 24 hours.","action_hints","{""action_hints"":[""Query network flow data, packet captures, or traffic logs from monitoring tools"",""Aggregate or filter traffic by protocol, source, destination, port, or time window"",""Detect anomalies or threshold violations such as unusual spikes or unauthorized destinations"",""Correlate traffic patterns with known risks or baseline behaviors"",""Trigger appropriate actions such as alerting, blocking, throttling, or logging based on configured policies""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000366","Traffic","CAT-MIP-08072025-000000366-p02","Block all traffic to known malicious IPs using the firewall policy.","action_hints","{""action_hints"":[""Query network flow data, packet captures, or traffic logs from monitoring tools"",""Aggregate or filter traffic by protocol, source, destination, port, or time window"",""Detect anomalies or threshold violations such as unusual spikes or unauthorized destinations"",""Correlate traffic patterns with known risks or baseline behaviors"",""Trigger appropriate actions such as alerting, blocking, throttling, or logging based on configured policies""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000366","Traffic","CAT-MIP-08072025-000000366-p03","Summarize HTTP traffic patterns by device for the last 7 days.","action_hints","{""action_hints"":[""Query network flow data, packet captures, or traffic logs from monitoring tools"",""Aggregate or filter traffic by protocol, source, destination, port, or time window"",""Detect anomalies or threshold violations such as unusual spikes or unauthorized destinations"",""Correlate traffic patterns with known risks or baseline behaviors"",""Trigger appropriate actions such as alerting, blocking, throttling, or logging based on configured policies""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000366","Traffic","CAT-MIP-08072025-000000366-p04","Detect unusual traffic spikes to external DNS servers.","action_hints","{""action_hints"":[""Query network flow data, packet captures, or traffic logs from monitoring tools"",""Aggregate or filter traffic by protocol, source, destination, port, or time window"",""Detect anomalies or threshold violations such as unusual spikes or unauthorized destinations"",""Correlate traffic patterns with known risks or baseline behaviors"",""Trigger appropriate actions such as alerting, blocking, throttling, or logging based on configured policies""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000367","User","CAT-MIP-08072025-000000367-p01","List all users with admin access to tenant ‘BlueNet Solutions’.","action_hints","{""action_hints"":[""Resolve the identity context (e.g., MSP admin, end user, support tech)"",""Look up associated permissions, roles, tenant ownership, and login history"",""Take actions such as listing access, modifying roles, disabling users, or flagging suspicious activity"",""Use multi-tenant scoping rules to ensure actions are authorized and logged appropriately"",""Disambiguate prompts like “user logged into the asset” vs. “user with vendor product access”""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000367","User","CAT-MIP-08072025-000000367-p02","Has the end user ‘alex.jordan’ logged in from multiple locations recently?","action_hints","{""action_hints"":[""Resolve the identity context (e.g., MSP admin, end user, support tech)"",""Look up associated permissions, roles, tenant ownership, and login history"",""Take actions such as listing access, modifying roles, disabling users, or flagging suspicious activity"",""Use multi-tenant scoping rules to ensure actions are authorized and logged appropriately"",""Disambiguate prompts like “user logged into the asset” vs. “user with vendor product access”""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000367","User","CAT-MIP-08072025-000000367-p03","Disable the user account for ‘tech.msmith’ across all N-central-managed environments.","action_hints","{""action_hints"":[""Resolve the identity context (e.g., MSP admin, end user, support tech)"",""Look up associated permissions, roles, tenant ownership, and login history"",""Take actions such as listing access, modifying roles, disabling users, or flagging suspicious activity"",""Use multi-tenant scoping rules to ensure actions are authorized and logged appropriately"",""Disambiguate prompts like “user logged into the asset” vs. “user with vendor product access”""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000368","Version","CAT-MIP-08072025-000000368-p01","List all devices running a version of Chrome older than 115.","action_hints","{""action_hints"":[""Identify the current version of the referenced object"",""Compare it to known baselines, approved versions, or available updates"",""Initiate version-specific actions such as patching, blocking, or rollback"",""Surface compatibility warnings or compliance gaps when mismatched"",""Log version changes, comparisons, and actions for auditing or reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000368","Version","CAT-MIP-08072025-000000368-p02","Is the backup agent version compatible with the current OS version?","action_hints","{""action_hints"":[""Identify the current version of the referenced object"",""Compare it to known baselines, approved versions, or available updates"",""Initiate version-specific actions such as patching, blocking, or rollback"",""Surface compatibility warnings or compliance gaps when mismatched"",""Log version changes, comparisons, and actions for auditing or reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000368","Version","CAT-MIP-08072025-000000368-p03","Update all endpoints to the latest version of the RMM agent.","action_hints","{""action_hints"":[""Identify the current version of the referenced object"",""Compare it to known baselines, approved versions, or available updates"",""Initiate version-specific actions such as patching, blocking, or rollback"",""Surface compatibility warnings or compliance gaps when mismatched"",""Log version changes, comparisons, and actions for auditing or reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000368","Version","CAT-MIP-08072025-000000368-p04","Which scripts have multiple versions saved in the automation library?","action_hints","{""action_hints"":[""Identify the current version of the referenced object"",""Compare it to known baselines, approved versions, or available updates"",""Initiate version-specific actions such as patching, blocking, or rollback"",""Surface compatibility warnings or compliance gaps when mismatched"",""Log version changes, comparisons, and actions for auditing or reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000369","VMware","CAT-MIP-08072025-000000369-p01","List all VMware hosts with over 80 percent CPU usage.","action_hints","{""action_hints"":[""Connect to the VMware environment via vSphere API or integration endpoint"",""Retrieve inventory and configuration data on hosts, VMs, and resource usage"",""Monitor performance metrics and status indicators for virtualization health"",""Execute tasks such as backup, VM tagging, or automated provisioning"",""Log interactions and changes for audit and compliance reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000369","VMware","CAT-MIP-08072025-000000369-p02","Backup all virtual machines in the VMware cluster nightly.","action_hints","{""action_hints"":[""Connect to the VMware environment via vSphere API or integration endpoint"",""Retrieve inventory and configuration data on hosts, VMs, and resource usage"",""Monitor performance metrics and status indicators for virtualization health"",""Execute tasks such as backup, VM tagging, or automated provisioning"",""Log interactions and changes for audit and compliance reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000369","VMware","CAT-MIP-08072025-000000369-p03","Which VMware guest VMs are running outdated tools?","action_hints","{""action_hints"":[""Connect to the VMware environment via vSphere API or integration endpoint"",""Retrieve inventory and configuration data on hosts, VMs, and resource usage"",""Monitor performance metrics and status indicators for virtualization health"",""Execute tasks such as backup, VM tagging, or automated provisioning"",""Log interactions and changes for audit and compliance reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000369","VMware","CAT-MIP-08072025-000000369-p04","Add the new ESXi host to the existing VMware inventory group.","action_hints","{""action_hints"":[""Connect to the VMware environment via vSphere API or integration endpoint"",""Retrieve inventory and configuration data on hosts, VMs, and resource usage"",""Monitor performance metrics and status indicators for virtualization health"",""Execute tasks such as backup, VM tagging, or automated provisioning"",""Log interactions and changes for audit and compliance reporting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000370","Vulnerability","CAT-MIP-08072025-000000370-p01","List all critical vulnerabilities detected on devices in the ‘Healthcare West’ tenant.","action_hints","{""action_hints"":[""Look up the vulnerability using known identifiers or descriptive keywords"",""Query vulnerability scan results or correlated security event data"",""Map the vulnerability to affected software, devices, or configurations"",""Check remediation status: patched, mitigated, or unaddressed"",""Recommend or trigger remediation actions if authorized""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000370","Vulnerability","CAT-MIP-08072025-000000370-p02","Has the CVE-2024-23978 vulnerability been patched across all cloud servers?","action_hints","{""action_hints"":[""Look up the vulnerability using known identifiers or descriptive keywords"",""Query vulnerability scan results or correlated security event data"",""Map the vulnerability to affected software, devices, or configurations"",""Check remediation status: patched, mitigated, or unaddressed"",""Recommend or trigger remediation actions if authorized""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000370","Vulnerability","CAT-MIP-08072025-000000370-p03","Generate a vulnerability report for third-party software used in finance-related sites.","action_hints","{""action_hints"":[""Look up the vulnerability using known identifiers or descriptive keywords"",""Query vulnerability scan results or correlated security event data"",""Map the vulnerability to affected software, devices, or configurations"",""Check remediation status: patched, mitigated, or unaddressed"",""Recommend or trigger remediation actions if authorized""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000371","Warranty","CAT-MIP-08072025-000000371-p01","Which devices have warranties expiring in the next 30 days?","action_hints","{""action_hints"":[""Look up asset metadata to determine the warranty start and end dates"",""Flag any expired or soon-to-expire warranties"",""Associate warranty status with asset age, performance issues, or incident trends"",""Suggest replacement recommendations or notify stakeholders based on policy"",""Optionally pull warranty verification from vendor portals if integrated""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000371","Warranty","CAT-MIP-08072025-000000371-p02","Is the disk in device ‘HR-LT-004’ still under warranty?","action_hints","{""action_hints"":[""Look up asset metadata to determine the warranty start and end dates"",""Flag any expired or soon-to-expire warranties"",""Associate warranty status with asset age, performance issues, or incident trends"",""Suggest replacement recommendations or notify stakeholders based on policy"",""Optionally pull warranty verification from vendor portals if integrated""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000371","Warranty","CAT-MIP-08072025-000000371-p03","List all out-of-warranty servers in the ‘EMEA’ region.","action_hints","{""action_hints"":[""Look up asset metadata to determine the warranty start and end dates"",""Flag any expired or soon-to-expire warranties"",""Associate warranty status with asset age, performance issues, or incident trends"",""Suggest replacement recommendations or notify stakeholders based on policy"",""Optionally pull warranty verification from vendor portals if integrated""]}","Nicole Reineke","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000372","Webhook","CAT-MIP-08072025-000000372-p01","Create a webhook to notify the external ticketing system when a device goes offline.","action_hints","{""action_hints"":[""Retrieve the webhook configuration, including trigger event, URL, and payload format"",""Monitor for relevant events and evaluate webhook triggering conditions"",""Send structured data to the designated external endpoint"",""Handle success or failure responses and retry logic if applicable"",""Log webhook activity, errors, and payload content for audit and troubleshooting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000372","Webhook","CAT-MIP-08072025-000000372-p02","List all active webhooks configured for backup failure events.","action_hints","{""action_hints"":[""Retrieve the webhook configuration, including trigger event, URL, and payload format"",""Monitor for relevant events and evaluate webhook triggering conditions"",""Send structured data to the designated external endpoint"",""Handle success or failure responses and retry logic if applicable"",""Log webhook activity, errors, and payload content for audit and troubleshooting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000372","Webhook","CAT-MIP-08072025-000000372-p03","Disable the webhook that posts alerts to the incident response Slack channel.","action_hints","{""action_hints"":[""Retrieve the webhook configuration, including trigger event, URL, and payload format"",""Monitor for relevant events and evaluate webhook triggering conditions"",""Send structured data to the designated external endpoint"",""Handle success or failure responses and retry logic if applicable"",""Log webhook activity, errors, and payload content for audit and troubleshooting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000372","Webhook","CAT-MIP-08072025-000000372-p04","What payload does the policy webhook send when a patch job completes?","action_hints","{""action_hints"":[""Retrieve the webhook configuration, including trigger event, URL, and payload format"",""Monitor for relevant events and evaluate webhook triggering conditions"",""Send structured data to the designated external endpoint"",""Handle success or failure responses and retry logic if applicable"",""Log webhook activity, errors, and payload content for audit and troubleshooting""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
"v1.0","CAT-MIP-08072025-000000373","WMI","CAT-MIP-08072025-000000373-p01","Query WMI for disk health and available storage on all domain-joined devices.","action_hints","{""action_hints"":[""Establish a connection to the target Windows device using proper credentials and network access"",""Execute the WMI query to retrieve requested information"",""Parse and format results for reporting, monitoring, or policy evaluation"",""Log WMI query outcomes, including failures or access issues"",""Respect configured permissions, throttling rules, and audit requirements for WMI usage""]}","Roop Petersen","2025-08-07T00:00:00Z","https://cat-mip.org/standard/v1-0/"
